,Restaurant,Address,Appears on,latitude,longitude
1275,La Tazza,"143 Praed St, Paddington, Greater London W2 1RL",Infatuation,51.5163241,-0.1740451
1276,Hainan House,"88 Upper St, London, England N1 0NP",Infatuation,51.5370096,-0.1034609
1277,The Garrison,"99-101 Bermondsey St, London, Greater London SE1 3XB",Infatuation,51.5007398,-0.0816794
1278,Umut 2000,"551 Green Lanes, London, Greater London N8 0RL",Infatuation,51.5826005,-0.09994309999999999
1279,Shree Krishna Vada Pav - Wembley,"87 Ealing Road, Wembley, England HA0 4BD",Infatuation,51.5467254,-0.2973276
1280,Carnival Pot,"Kiosk 3, Blackfriars Road Road Railway Bridge, London, England SE1 8NN",Infatuation,51.5079645,-0.1047892
1281,Xi’an Biang Biang Noodles,"36 Wellington St, London, Greater London WC2E 7BD",Infatuation,51.5124427,-0.1207599
1282,Chin Chin Labs,"49-50 Camden Lock Pl, London, Greater London NW1 8AF",Infatuation,51.5409714,-0.1465647
1283,The Breakfast Club,"North Terminal Approach Road, Crawley, England RH6",Infatuation,51.1612577,-0.1732109
1284,The Parakeet,"256 Kentish Town Road, London, United Kingdom NW5 2AA","Infatuation, Timeout",51.5497679,-0.1405781
1285,Mascara Bar,"72 Stamford Hill, Stoke Newington, Greater London N16 6XS",Infatuation,51.5668109,-0.0726886
1286,Plants Of Roselyn,"102 Tooley Street, London, Greater London SE1 2BY",Infatuation,51.50428220000001,-0.0826263
1287,Hoa Phuong,"4 Hampton St, London, Greater London SE1 6SN",Infatuation,51.4924492,-0.0988105
1288,Burnt,"163 Askew Road, London, England W12 9AU",Infatuation,51.5019032,-0.2416234
1289,Maru's Bhajia House,"230 Ealing Rd, London, Wembley HA0 4QL",Infatuation,51.5438926,-0.2973137
1290,Bad Manners,"Lower Clapton Road, London, null E5 0PD",Infatuation,51.5506629,-0.0531248
1291,805 Restaurants,"805 Old Kent Road, London, Greater London SE15 1DZ",Infatuation,51.4798679,-0.05684810000000001
1292,Zuma,"5 Raphael St, Knightsbridge, Greater London SW7 1DL",Infatuation,51.5007399,-0.1631232
1293,Bar Italia,"22 Frith St, Soho, Greater London W1D 4RF",Infatuation,51.5134285,-0.1311994
1294,Minnow,"21 The Pavement, London, Greater London SW4 0HY",Infatuation,51.46212449999999,-0.139886
1295,Detroit Pizza Islington,"137 Upper St, London, England N1 1QP",Infatuation,51.5392394,-0.1028131
1296,Nardulli,"29 Trinity Close, The Pavement, London, England SW4 0JD",Infatuation,51.4628342,-0.1399779
1297,The Snapery East,"373 Helmsley Pl, London, United Kingdom E8 3SB",Infatuation,51.5394175,-0.05848569999999999
1298,District - Battersea Park,"49 Parkgate Road, London, England SW11 4NP",Infatuation,51.4791929,-0.1670538
1299,40 Maltby Street,"40 Maltby St, Camberwell, Greater London SE1 3PA",Infatuation,51.49968699999999,-0.0764585
1300,La Casbah,"47 Blackstock Road, London,  N4 2JF",Infatuation,51.5637372,-0.1026054
1301,Lume Restaurant And Wine Shop,"Primrose Hill Road, London, Greater London NW3 3AD",Infatuation,51.5429851,-0.1626186
1302,Burger & Beyond,"Giant Robot, London, Greater London E14",Infatuation,51.5059122,-0.0160091
1303,Dosa Express,"547 Harrow Road, Wembley, England HA0 2DJ",Infatuation,51.5520135,-0.3025765
1304,Zayna,"25 New Quebec St, London, Greater London W1H 7SF",Infatuation,51.5149651,-0.1582752
1305,Bardsley's Fish Restaurant,"22-23a Baker St., Brighton, East Sussex BN1 4JN",Infatuation,50.8319415,-0.134694
1306,Mamasons,"91 Kentish town road, London,  NW1 8NY",Infatuation,51.5434509,-0.1418874
1307,Bellefields,"9 Stockwell Avenue, London, Greater London SW9 8BQ",Infatuation,51.4643413,-0.1154834
1308,La Chingada,"10-12 Rotherhithe New Road, London, England SE16 2AA",Infatuation,51.491905,-0.0454675
1309,Bar D4100,"143 Evelina Road, London, England SE15 3HB",Infatuation,51.4657639,-0.05739830000000001
1310,Gourmet Pizza Co.,"56 Upper Ground, London, Greater London SE1 9PP",Infatuation,51.5081015,-0.1100768
1311,Beavertown Brewery & Taproom,"Mill Mead Road, London,  N17 9QP",Infatuation,51.5900786,-0.056106
1312,Floozie Cookies,"WC2E 8RE, London, England WC2E 8RE",Infatuation,51.5120624,-0.1229393
1313,Uzumaki,"107 Great Russell Street, London, null WC1B 3NA",Infatuation,51.51758220000001,-0.1292137
1314,Konditor,"46 Gray's Inn Rd, London, Greater London WC1X 8LR",Infatuation,51.519417,-0.112071
1315,Bang Bang Oriental Foodhall,"399 Edgware Rd, London,  NW9 0FH",Infatuation,51.5934488,-0.2604074
1316,The Cross Keys,"1 Lawrence St, Kensington, Greater London SW3 5NB",Infatuation,51.4834711,-0.1705722
1317,Gurkhas Diner,"1 The Boulevard, London, Greater London SW17 7BW",Infatuation,51.4408311,-0.1546958
1318,Grilandia - Wimbledon,"108 The Broadway, London, Greater London SW19 1RH",Infatuation,51.4194067,-0.2005864
1319,Ace Cafe,"NW10 7UD, London, England NW10 7UD",Infatuation,51.5405893,-0.2784907
1320,Kula,"21 James St, Mayfair, Greater London W1U 1DS",Infatuation,51.5150915,-0.1507546
1321,Oi Vita Pizzeria,"67 Newington Green Rd, London, Greater London N1 4QU",Infatuation,51.5486537,-0.08763080000000001
1322,Bao Noodle Shop,"1 Redchurch Street, London, Greater London E2 7HX",Infatuation,51.5243908,-0.07701709999999999
1323,"Oxo Tower Restaurant, Bar and Brasserie","OXO Tower Wharf, South Bank, Greater London SE1 9PH",Infatuation,51.5084683,-0.1082717
1324,Kinkally,"43 Charlotte St., London, England W1T 1RS",Infatuation,51.5191335,-0.135706
1325,The Winemakers Club,"41a Farringdon St, London, Greater London EC4A 4AN",Infatuation,51.5169481,-0.1047699
1326,Roti Joupa Finsbury Park,"22 Nags Head Covered Market, Seven Sisters Road, London, England N7 6AG",Infatuation,51.5593471,-0.1163309
1327,Café Deco,"43 Store St., London, null WC1E 7DB",Infatuation,51.52018349999999,-0.1305243
1328,A. Wong,"70 Wilton Rd, Victoria, Greater London SW1V 1DE",Infatuation,51.49299730000001,-0.140627
1329,Fen Hand Pulled Noodles,"Spitalfield Market, London, Greater London E1 6EW",Infatuation,51.5197441,-0.07606879999999999
1330,Jacuzzi,"94 High St, Kensington, Greater London W8 4SJ",Infatuation,51.50165699999999,-0.1919925
1331,C&R Café Restaurant,"4-5 Rupert Court, Chinatown, Greater London W1D 6DY",Infatuation,51.5111876,-0.1323559
1332,Browns of Brockley,"5 Coulgate St, London, Greater London SE4 2RW",Infatuation,51.46448950000001,-0.0369317
1333,Stereo,"35 The Piazza, London, United Kingdom null",Infatuation,51.511658,-0.1221291
1334,Bubble Magik,"Unit 20 The Broadway, London,  W5 5JY",Infatuation,51.5139264,-0.3022991
1335,Broken Eggs,"24-25 Foley St, London, United Kingdom W1W 6DX",Infatuation,51.5193515,-0.1405349
1336,My Old Place,"88 Middlesex St, London, Greater London E1 7EZ",Infatuation,51.5168781,-0.0768963
1337,Heaven,"9 The Arches, Charing Cross, Greater London WC2N 6NG",Infatuation,51.5079353,-0.1243194
1338,The Wet Fish Cafe,"242 West End Ln., West Hampstead, Greater London NW6 1LG",Infatuation,51.5511952,-0.1913432
1339,Bianca Road Brew Co.,"83 Enid St, London, Greater London SE16 3RA",Infatuation,51.4972521,-0.0716536
1340,The George,"55 Great Portland St, London, Greater London W1W 7LQ",Infatuation,51.5176713,-0.141813
1341,Tonkotsu Bankside,"4 Canvey Street, London, Greater London SE1 9AN",Infatuation,51.5058021,-0.09884169999999999
1342,Satta Kitchen,"25 St John's Rd, Wembley, London, England HA9 7HU",Infatuation,51.55357979999999,-0.2966607000000001
1343,Barsito,"57 Venn St, London, Greater London SW4 0BD",Infatuation,51.4627923,-0.137939
1344,The Plotting Parlour,"6 Steine St, Brighton, East Sussex BN2 1TE",Infatuation,50.82024819999999,-0.1359464
1345,Ramo's Turkish Kitchen,"140A London Rd, London, null KT2 6QL ",Infatuation,51.41114229999999,-0.2907919
1346,But First Coffee,"43 Quernmore Rd, London, Greater London N4 4QP",Infatuation,51.5775842,-0.1062574
1347,Marugame Udon,"114 Middlesex St, London, Greater London E1 7ES",Infatuation,51.5180093,-0.0784479
1348,Oast,"68 Northdown Road, Margate, England CT9 2RL",Infatuation,51.3896713,1.3903499
1349,Funchal Bakery,"144 Stockwell Road, London, England SW9 9TQ",Infatuation,51.4673184,-0.118057
1350,Ustun Lahmacun,"107 Green Lanes, London, Greater London N16 9BX",Infatuation,51.5544914,-0.08919959999999999
1351,La Pizzica,"764-766 Fulham Rd, London, null SW6 5SJ",Infatuation,51.47238189999999,-0.2100905
1352,Dulwich Picture Gallery Cafe,"Gallery Rd, Southwark, London, London SE21 7AD",Infatuation,51.444051,-0.0880217
1353,Andina Spitalfields,"60-62 Commercial St,, London, Greater London E1 6LT",Infatuation,51.5178624,-0.073664
1354,Shake Shack,"172 Victoria St, Victoria, Greater London SW1E 5LB",Infatuation,51.49687309999999,-0.1443428
1355,Bear + Wolf,"153 Fortress Road, London, Greater London NW5 2HR",Infatuation,51.5565167,-0.1389122
1356,Hannah Japanese Restaurant,"Belvedere Road, London, Greater London SE1 7GL",Infatuation,51.5036102,-0.1172992
1357,Guido's,"10 Kingsway, London, England WC2B 6LH",Infatuation,51.51393419999999,-0.1176002
1358,Giant Robot,"Garden Level, Crossrail Place, Canary Wharf, London,  E14 5AR",Infatuation,51.5059834,-0.0177816
1359,Bánh,"592 Kingsland Road, London, England E2",Infatuation,51.5458928,-0.0755404
1360,Pizarro,"194-204 Bermondsey St, London, Greater London SE1 3TQ",Infatuation,51.4984124,-0.0813361
1361,Dulwich Woodhouse,"39 Sydenham Hill, Dulwich, Greater London SE26 6RS",Infatuation,51.4328027,-0.0726372
1362,Yucca,"496 Fulham Road, London, Greater London SW6 5NH",Infatuation,51.4802598,-0.1985626
1363,Riddle & Finns The Beach,"65 Kings Rd, Brighton and Hove, Brighton BN1 1NA",Infatuation,50.8203244,-0.1449782
1364,Shikumen,"Dorsett Hotel, 58 Shepherd’s Bush Green, Shepherds Bush, Greater London W12 8QE",Infatuation,51.5039786,-0.2244224
1365,Ken's,"51 Exmouth Market, London, England EC1R 4QL",Infatuation,51.526139,-0.1088053
1366,Loft Coffee,"4 Canfield Gardens, London, Greater London NW6 3BS",Infatuation,51.5466631,-0.180563
1367,GoBong," London, Greater London N19 3JH",Infatuation,51.5651369,-0.1330613
1368,Shoryu Liverpool Street,"33 Broadgate Cir, London,  EC2M 2QS",Infatuation,51.5187971,-0.0837984
1369,Happy Lemon,"24A Newport Ct, London, Greater London WC2H 7JS",Infatuation,51.5119183,-0.1293504
1370,Maria's Market Cafe,"9 Stoney St, London, England SE1 9AA",Infatuation,51.50535559999999,-0.0913085
1371,F Cooke Pie & Mash,"150 Hoxton St, London, England N1 6SH",Infatuation,51.5322611,-0.0800408
1372,Banner's,"21 Park Rd, London, Greater London N8 8TE",Infatuation,51.5807104,-0.1249841
1373,Le Baobab Cuisine,"8 Trafalgar St, Brighton and Hove, Brighton BN1 4EQ",Infatuation,50.8279501,-0.1363874
1374,Peeld Poké & Açai,"69 Orford Road, London, United Kingdom E17 9NJ",Infatuation,51.5822765,-0.013407
1375,Kêu City,"168 London Wall, London, Greater London EC2M 5QD",Infatuation,51.5173981,-0.0874667
1376,Carmel Fitzrovia,"7-8 Market Pl, London, England W1W 8AG",Infatuation,51.5165053,-0.1401243
1377,Filishack,"130 Peckham Hill Street, London, England SE15 5JT",Infatuation,51.4741097,-0.0688712
1378,Mexican Seoul,"Bow Wharf, 221 Grove Rd., London, England E3 5SN",Infatuation,51.5320037,-0.0421073
1379,Hill & Szrok,"60 Broadway Market, London, Greater London E8 4QJ",Infatuation,51.5371506,-0.06123489999999999
1380,Flying Horse Coffee,"112 Golborne Road, London, England W10 5PS",Infatuation,51.5213107,-0.2096356
1381,Indian Masala,"330 Bethnal Green Rd, London,  E2 0AG",Infatuation,51.5264311,-0.0634783
1382,Oslo Court,"Charlbert St., London, Greater London NW8 7EN",Infatuation,51.5340245,-0.1676796
1383,Buenos Aires Argentine Steakhouse,"62 Wimbledon Hill Road, London, England SW19 7PA",Infatuation,51.42269049999999,-0.2095898
1384,Brioche Coffee & Brunch,"10, Station Parade, Balham High Rd, London, England SW12 9AZ",Infatuation,51.4420481,-0.1540431
1385,Crust Bros Pizza,"111 Waterloo Rd, Waterloo, Greater London SE1 8UL",Infatuation,51.502978,-0.1109629
1386,The Table Café,"83 Southwark St, London, Greater London SE1 0HX",Infatuation,51.5054594,-0.099799
1387,Obon - Sushi & Udon,"42 Richmond Road, Kingston, Greater London KT2 5EE",Infatuation,51.4141193,-0.300494
1388,Arancino Of Sicily,"216 Shaftesbury Avenue, London, England WC2H 8EB",Infatuation,51.5164105,-0.1261344
1389,Doctor Dough Pizza,"Outsider Tart Lyric Square, London, England W6 0QL",Infatuation,51.4932246,-0.2260519
1390,Copper Chimney,"Southern Terrace, Westfield, London,  W12 7GA",Infatuation,51.5072023,-0.2232423
1391,Chicken Shop,"79 Highgate Rd, London, Greater London NW5 1TL",Infatuation,51.5540562,-0.1447438
1392,Suba Bakery,"368A Hoe St, London, England E17 9AA",Infatuation,51.5794724,-0.0182463
1393,Pavilion Cafe,"Victoria Park, Bow, Greater London E9 7DE",Infatuation,51.5334526,-0.041905
1394,Beit El Zaytoun,"15 Barretts Green Rd, London, Greater London NW10 7AE",Infatuation,51.5343344,-0.2616668
1395,Rinkoffs Bakery,"224 Jubilee St, Whitechapel, Greater London E1 3BS",Infatuation,51.51988559999999,-0.05285579999999999
1396,The Coach,"26-28 Ray Street, London, Greater London EC1R 3DJ",Infatuation,51.5230708,-0.1092645
1397,Ku Sheng Peng Caribbean Cuisine,"39 High Street, London, England W3 6ND",Infatuation,51.5064844,-0.2658032
1398,Inis,"13 Rookwood Way, Fish Island, London, England E3 2XT",Infatuation,51.5410964,-0.0228088
1399,Massis Lebanese Grill & Bar,"9 Sheldon Sq, London, Greater London W2 6HY",Infatuation,51.518967,-0.1797639
1400,Evi's,"18 North Cross Road, London, England SE22 9EU",Infatuation,51.4576601,-0.07239509999999999
1401,Hut Negril,"Christchurch Way, London, England SE10",Infatuation,51.4880399,0.0043974
1402,Paesan,"2 Exmouth Market, London, Greater London EC1R 4PX",Infatuation,51.5250475,-0.1103013
1403,Grodzinski,"168-170 Clapton Common, London, Greater London E5 9AG",Infatuation,51.57340199999999,-0.071518
1404,Colbeh Restaurant,"6 Porchester Pl, Paddington, Greater London W2 2BS",Infatuation,51.5148604,-0.1650769
1405,Dorian,"105 Talbot Road, London, null W11 2AT",Infatuation,51.51660159999999,-0.2006305
1406,Kaosarn,"Brixton Village, Brixton, Greater London SW9 8PS",Infatuation,51.4624931,-0.1118135
1407,Mercato Metropolitano,"42 Newington Causeway, London, Greater London SE1 6DR",Infatuation,51.4985114,-0.0984307
1408,Happy Face,"14 Handyside Street, London, Greater London N1C 4DF",Infatuation,51.5374853,-0.1238696
1409,Cicchetti,"6 Hans Rd, London, null SW3 1RX",Infatuation,51.4988055,-0.1641115
1410,Union Viet Cafe,"120 Union St, London, England SE1 0FR",Infatuation,51.5038498,-0.09850249999999999
1411,Demitasse,"21 High Street Wimbledon, London, Greater London SW19 5DX",Infatuation,51.4250519,-0.2170938
1412,Hyderabadi Spice,"309, High Street North, Manor Park, Greater London E12 6SL",Infatuation,51.5428867,0.04969519999999999
1413,The Prince ,"14 Lillie Rd, London,  SW6 1TT",Infatuation,51.48708300000001,-0.1971525
1414,Camille,"2-3 Stoney Street, London, England SE1 9AA",Infatuation,51.50501740000001,-0.09084489999999999
1415,Barrafina Borough Yards,"2 Dirty Lane, London, Greater London null",Infatuation,51.5057275,-0.091764
1416,'O ver,"44-46 Southwark St, Greater London,  SE1 1UN",Infatuation,51.5049375,-0.09425689999999999
1417,Wiltons,"55 Jermyn St, London, Greater London SW1Y 6LX",Infatuation,51.50774699999999,-0.1391345
1418,Cirilo Filipino Kainan,"4 Cable St., London, Greater London E1",Infatuation,51.5107309,-0.0681772
1419,Dosa N Chutney,"68 Tooting High St, London, Greater London SW17 0RN",Infatuation,51.4274701,-0.1689376
1420,Prestige Patisserie,"Unit 20 Enterprise Row, London, Greater London N15 4LU",Infatuation,51.5819565,-0.0682449
1421,Richoux,"172 Piccadilly, Piccadilly, Greater London W1J 9EJ",Infatuation,51.5080578,-0.1395221
1422,Mihbaj Cafe,"153 Praed St, London, Greater London W2 1RL",Infatuation,51.51616019999999,-0.1744095
1423,Iris & June,"1 Howick Pl, City of Westminster, Greater London SW1P 1WG",Infatuation,51.49680439999999,-0.1360728
1424,A Bar With Shapes For A Name,"232 Kingsland Rd, Hackney, Greater London E2 8AX",Infatuation,51.5356581,-0.07666619999999999
1425,73 Enid Street,"73 Enid St, Bermondsey, Greater London SE16 3RA",Infatuation,51.4977007,-0.07247379999999999
1426,Bistro Union,"40 Abbeville Road, London, Greater London SW4 6NG",Infatuation,51.454324,-0.1397354
1427,The Happening Bagel Bakery,"284a Seven Sisters Rd, London, Greater London N4 2AA",Infatuation,51.56474189999999,-0.1040555
1428,Min Tea 抿茶,"34 Newport Court, London, Greater London WC2H 7PQ",Infatuation,51.5119688,-0.128926
1429,Lizzy's on the Green,"Newington Green, London, Greater London N16 9PX",Infatuation,51.5515188,-0.0860185
1430,The Rosebery at Mandarin Oriental Hyde Park,"66 Knightsbridge, London, England SW1X 7QT",Infatuation,51.5015698,-0.1616687
1431,Chiltern Firehouse,"1 Chiltern St, London, Greater London W1U 7PA",Infatuation,51.5185105,-0.1544973
1432,Seto,"5-6 Plender St, London, Greater London NW1 0JT",Infatuation,51.5362105,-0.1390582
1433,Hunan,"51 Pimlico Rd, London, Greater London SW1W 8NE",Infatuation,51.4904558,-0.1527766
1434,Fish Central,"149-151 Central St, London, Greater London EC1V 8BY",Infatuation,51.5276855,-0.09692769999999999
1435,Phoenicia Mediterranean Food Hall,"186 - 182 Kentish Town Road, London, Greater London NW5 2AE",Infatuation,51.5475536,-0.1413105
1436,Rabbit,"172 King's Road, London, Greater London SW3 4UP",Infatuation,51.4887032,-0.1660769
1437,The Real Al Company & Taproom,"Unit 4 Ravenswood Industrial Estate, London, Greater London E17 9HQ",Infatuation,51.5838698,-0.0082688
1438,Piazza,"Bow Street, London, null WC2E 9DD",Infatuation,51.5133174,-0.1220692
1439,Emilia's Crafted Pasta,"Unit C3 Ivory House St. Katharine Docks London, London,  E1W 1AT",Infatuation,51.5064168,-0.0718167
1440,Climpson & Sons Spitalfields,"Pod 3, Old Spitalfields Market, London, Greater London E1 6EW",Infatuation,51.5196569,-0.0755469
1441,Kimchimama,"28 Upper Tachbrook St, London, England SW1V 1SW",Infatuation,51.4928048,-0.139388
1442,Rye Lane Bagels,"100 Rye Lane, London, England SE15 4RZ",Infatuation,51.469345,-0.068252
1443,Breddo's Tacos,"82 Goswell Rd, London, Greater London EC1V 7DB",Infatuation,51.523716,-0.0987004
1444,Mother,"Battersea Power Station,  2 Arches Lane Circus West Village, London,  SW11 8AB",Infatuation,51.4833349,-0.147145
1445,La Camionera,"243 Well Street, London, England E9 6RG",Infatuation,51.54446489999999,-0.046901
1446,The Lacy Nook,"Wood Street Studios, Barrett Rd, London E17 3FU, Waltham Forest, London E17 3FU",Infatuation,51.585043,-0.003412
1447,Taste Of Peshawar,"62 Harrow Road, Wembley, England HA9 6PL",Infatuation,51.5468048,-0.2741875
1448,Happy Lamb Hot Pot,"2 Oxford St, London, Greater London WC1A 2SL",Infatuation,51.51643019999999,-0.1303727
1449,Manze’s Deptford,"204 Deptford High St, London, Greater London SE8 3PR",Infatuation,51.4809096,-0.0261684
1450,Etles Uyghur Restaurant,"235 Hoe St, London, Greater London E17 9PP",Infatuation,51.5818688,-0.0181835
1451,Paolina Thai Cuisine,"181 King's Cross Road, London, England WC1X 9BZ",Infatuation,51.53054479999999,-0.1184645
1452,Bussey Rooftop Bar,"Roof A, Bussey Building, 133 Rye Lane, London, London SE15 4ST",Infatuation,51.4699545,-0.0672488
1453,"Farm Shop, Mayfair","64 South Audley Street, London, England W1K 2QT",Infatuation,51.5087858,-0.1515736
1454,Maison Bertaux,"28 Greek St, London, Greater London W1D 5DQ",Infatuation,51.5132833,-0.1302178
1455,Holborn Dining Room,"252 High Holborn, Holborn and Covent Garden, Greater London WC1V 7EN",Infatuation,51.5176982,-0.1178235
1456,Beijing Dumpling,"23 Lisle St, London, Greater London WC2H 7BA",Infatuation,51.5117017,-0.1301309
1457,Flotsam & Jetsam,"4 Bellevue Parade, Wandsworth Common, Greater London SW17 7EQ",Infatuation,51.4443144,-0.1671936
1458,Trinity,"4 The Polygon, London, Greater London SW4 0JG",Infatuation,51.4635076,-0.1414181
1459,The Tent (At The End Of The Universe),"17 Little Portland St, London, Greater London W1W 8BP",Infatuation,51.5170071,-0.1419004
1460,Luca,"88 St John St, London, Greater London EC1M 4EL",Infatuation,51.5220164,-0.1016769
1461,It's All Greek To Me,"101 Praed St, London, Greater London W2 1NT",Infatuation,51.5171706,-0.1725271
1462,Arlington,"Arlington House, Arlington St, London, Greater London SW1A 1RJ",Infatuation,51.50654369999999,-0.1410205
1463,Fink’s Gillespie,"88 Gillespie Rd, London, Greater London N5 1DN",Infatuation,51.5595553,-0.1023369
1464,A Toca Restaurant,"341 Wandsworth Rd, London, Greater London SW8 2JH",Infatuation,51.4753596,-0.1311737
1465,Swiss Butter,"114-118 Southampton Row, London, England WC1B 5AA",Infatuation,51.5205803,-0.122664
1466,'O ver St. James's ,"1 Norris Street, London, England SW1Y 4RJ",Infatuation,51.50900919999999,-0.1328395
1467,The Watergate,"7 Watergate St, London, United Kingdom SE8 3HR",Infatuation,51.4817292,-0.0262539
1468,Counter By Naroon,"63 Great Titchfield St, London, England W1W 7PR",Infatuation,51.5188217,-0.1409334
1469,Beppe's Café,"23 West Smithfield, London, Greater London EC1A 9HY",Infatuation,51.5177661,-0.1018118
1470,M.Manze,"87 Tower Bridge Rd, London, England SE1 4TW",Infatuation,51.4963107,-0.0828476
1471,Damascene Bakery,"264 Uxbridge Road, London,  W12 7JA",Infatuation,51.5062118,-0.2295345
1472,Jerk Munchies,"189 Broad Ln, London, Greater London N15 4FR",Infatuation,51.5875639,-0.06373469999999999
1473,Timmy Green,"Buckingham Palace Rd, Victoria, Greater London SW1E 5DD",Infatuation,51.497562,-0.144248
1474,Lomond Coffee,"Arch 7, 4 Market yard, London, Greater London SE8 4BX",Infatuation,51.4785786,-0.0268644
1475,The Rail House Cafe,"8 Sir Simon Milton Sq, Victoria, Greater London SW1E 5DJ",Infatuation,51.49744889999999,-0.1434731
1476,Bottega Caruso,"2-4 Broad St, Margate, Kent CT9 1EW",Infatuation,51.3897584,1.3822108
1477,Bob's Cafe,"43 Muswell Hill Broadway, London, Greater London N10 3HA",Infatuation,51.5897759,-0.1447958
1478,The Kernel,"Arch 7, Dockley Road Industrial Estate, London, Greater London SE16 3FJ",Infatuation,51.4956979,-0.0693149
1479,Scootercaffe,"132 Lower Marsh, Waterloo, Greater London SE1 7AE",Infatuation,51.5004044,-0.1138771
1480,La Poule Au Pot,"231 Ebury St, London, Greater London SW1W 8UT",Infatuation,51.4909736,-0.1526481
1481,Bottles,"67 Brushfield Street , London,  E1 6AA",Infatuation,51.5191855,-0.07512479999999999
1482,Smsh Bn,"126 Charing Cross Road, London, England WC2H 0LA",Infatuation,51.5151969,-0.1298536
1483,Queen Elizabeth Hall Roof Garden,"Festival Pier, London, England SE1 8XZ",Infatuation,51.5067582,-0.1173145
1484,Bierschenke,"London Wall Buildings, London, Greater London EC2M 5NT",Infatuation,51.5171825,-0.0853111
1485,Chestnut Bakery Belgravia,"17-21 Elizabeth Street, London, Greater London SW1W 9RP",Infatuation,51.49288319999999,-0.1494291
1486,Yori,"86 The Broadway, London,  SW19 1RH",Infatuation,51.4196102,-0.201505
1487,Chez Bruce,"2 Bellevue Rd, London, Greater London SW17 7EG",Infatuation,51.4459466,-0.1655742
1488,Frequency Coffee,"37 The Point, North Wharf Road, London, United Kingdom W2 1AF",Infatuation,51.5185503,-0.1768245
1489,Ottolenghi Chelsea,"261 Pavilion Road, London,  SW1X 0HH",Infatuation,51.49282849999999,-0.1585033
1490,Tarim Uyghur Restaurant,"35 Theobalds Road, ,  WC1X 8SP",Infatuation,51.5201538,-0.1180052
1491,Ngopi,"78 Dalston Ln, London, Greater London E8 3AH",Infatuation,51.5461047,-0.07025479999999999
1492,Forts Cafe,"8 Cliff Terrace, Margate, Kent CT9 1RU",Infatuation,51.3917724,1.3894369
1493,The Hummingbird Bakery,"47 Old Brompton Rd., Queen's Gate, Greater London SW7 3JP",Infatuation,51.4933002,-0.1754698
1494,Elliot’s,"121-123 Mare St, London, Greater London E8 3QD",Infatuation,51.5380434,-0.05754529999999999
1495,Chequers,"47 Bedford St, London, United Kingdom WC2E 9HA",Infatuation,51.5100515,-0.1236685
1496,Plateau,"1 Bartholomews, Brighton and Hove, Brighton BN1 1HG",Infatuation,50.8210112,-0.1399842
1497,Pure Indian Cooking,"67 Fulham High St, London, Greater London SW6 3JJ",Infatuation,51.4694577,-0.2098829
1498,Ochi Caribbean Takeaway,"226 Uxbridge Rd, Shepherds Bush, Greater London W12 7jp",Infatuation,51.505886,-0.2275162
1499,Peppers & Spice,"N17 6SD, London, United Kingdom N17 6SD",Infatuation,51.59481719999999,-0.06951689999999999
1500,La Fogata,"32 New Kent Road, Southwark, London SE1 6TJ",Infatuation,51.49481,-0.09876449999999999
1501,CheeMc,"310 Walworth Rd, London, Greater London SE17 2NA",Infatuation,51.4864285,-0.09497950000000001
1502,Feijão Do Luis,"20 Hanway St, London, England W1T 1UG",Infatuation,51.5168484,-0.1319516
1503,Maria G's,"Coe House, 2-4 Warwick Ln, London, null  W14 8FN",Infatuation,51.4943237,-0.2034047
1504,Three Uncles,"Devonshire Row, London, Greater London EC2M 4RH",Infatuation,51.5170554,-0.0808608
1505,Sonoma,"London Gatwick Airport, Gatwick, England null",Infatuation,51.1536621,-0.1820629
1506,Flatboys at The Crown,"176 Trafalgar Road, London, England SE10 9TZ",Infatuation,51.4850778,0.0047046
1507,Sushinoen,"2 White Church Ln, London, Greater London E1 7QR",Infatuation,51.5159935,-0.0691265
1508,Palatino,"71 Central Street, London, Greater London EC1V 8AB",Infatuation,51.5267973,-0.0968723
1509,75 Slices,"199 Cambridge Heath Road, London, England E2 0EL",Infatuation,51.52477260000001,-0.0548805
1510,Banh Mi Leo,"19 Lovibond Lane, London, England SE10 9FY",Infatuation,51.4774784,-0.0157278
1511,The White Hart,"22 Great Suffolk St, Southwark, Greater London SE1 0UG",Infatuation,51.5049946,-0.1015552
1512,Light Bite,"31 Bernard Rd, London, Greater London N15 4NE",Infatuation,51.5820684,-0.0688517
1513,Spicy Basil,"165 Kilburn High Rd., , Greater London NW6 7HY",Infatuation,51.54087759999999,-0.1970124
1514,The Rose & Crown,"71-73 Torriano Ave, Kentish Town, Greater London NW5 2SG",Infatuation,51.5503153,-0.1329315
1515,Yard Sale Pizza,"105 Lower Clapton Rd, London, Greater London E5 0NP",Infatuation,51.5520581,-0.0525284
1516,The Alley 鹿角巷,"Unit 3, 272 High Holborn, London, Greater London WC1V 7EX",Infatuation,51.51772099999999,-0.1163469
1517,Lahori Nihaari,"50 Plashet Grove, London, United Kingdom E6 1AE",Infatuation,51.5369642,0.0366456
1518,Antepliler Künefe Salonu,"46 Grand Parade, Greater London, Greater London N4 1AG",Infatuation,51.5798413,-0.09896579999999999
1519,Soif,"27 Battersea Rise, London, Greater London SW11 1HG",Infatuation,51.4608299,-0.1636861
1520,Sam Sandwiches,"9 Shepherd's Bush Market, London,  W12 8DE",Infatuation,51.5050194,-0.2269584
